year,month,day,hour,20th_&_e_st_nw_arrivals,new_hampshire_ave_&_24th_st_nw_arrivals,15th_st_&_constitution_ave_nw_departures,21st_&_i_st_nw_arrivals,17th_&_g_st_nw_arrivals,19th_st_&_constitution_ave_nw_departures,23rd_&_e_st_nw_arrivals,henry_bacon_dr_&_lincoln_memorial_circle_nw_arrivals,henry_bacon_dr_&_lincoln_memorial_circle_nw_departures,jefferson_dr_&_14th_st_sw_departures,jefferson_memorial_arrivals,jefferson_memorial_departures,18th_st_&_pennsylvania_ave_nw_arrivals,19th_st_&_constitution_ave_nw_arrivals,us_dept_of_state_/_virginia_ave_&_21st_st_nw_arrivals,virginia_ave_&_25th_st_nw_arrivals,virginia_ave_&_25th_st_nw_departures,19th_&_g_st_nw_arrivals,19th_st_&_pennsylvania_ave_nw_departures,22nd_st_&_constitution_ave_nw_arrivals,22nd_&_h_st_nw_arrivals,22nd_&_h_st_nw_departures,17th_&_g_st_nw_departures,19th_&_g_st_nw_departures,21st_st_&_constitution_ave_nw_arrivals,21st_st_&_constitution_ave_nw_departures,21st_st_&_pennsylvania_ave_nw_arrivals,21st_st_&_pennsylvania_ave_nw_departures,22nd_&_i_st_nw_/_foggy_bottom_arrivals,22nd_&_i_st_nw_/_foggy_bottom_departures,kennedy_center_arrivals,kennedy_center_departures,18th_st_&_pennsylvania_ave_nw_departures,22nd_st_&_constitution_ave_nw_departures,23rd_&_e_st_nw_departures,lincoln_memorial_departures,18th_&_c_st_nw_departures,21st_&_i_st_nw_departures,new_hampshire_ave_&_24th_st_nw_departures,ohio_dr_&_west_basin_dr_sw_/_mlk_&_fdr_memorials_arrivals,ohio_dr_&_west_basin_dr_sw_/_mlk_&_fdr_memorials_departures,us_dept_of_state_/_virginia_ave_&_21st_st_nw_departures,15th_st_&_constitution_ave_nw_arrivals,17th_st_&_independence_ave_sw_arrivals,18th_&_c_st_nw_arrivals,19th_st_&_pennsylvania_ave_nw_arrivals,19th_&_e_street_nw_departures,jefferson_dr_&_14th_st_sw_arrivals,lincoln_memorial_arrivals,20th_&_e_st_nw_departures,17th_st_&_independence_ave_sw_departures,19th_&_e_street_nw_arrivals,20th_st_&_virginia_ave_nw_arrivals,20th_st_&_virginia_ave_nw_departures,19th_&_k_st_nw_arrivals,19th_&_k_st_nw_departures,crystal_dr_&_23rd_st_s_arrivals,smithsonian-national_mall_/_jefferson_dr_&_12th_st_sw_arrivals,7th_&_t_st_nw_arrivals,crystal_dr_&_15th_st_s_arrivals,20th_&_o_st_nw_/_dupont_south_arrivals,eads_st_&_12th_st_s_arrivals,iwo_jima_memorial_/_meade_&_14th_st_n_arrivals,potomac_&_m_st_nw_arrivals,gravelly_point_arrivals,21st_st_&_g_st_nw_arrivals,21st_st_&_g_st_nw_departures,maine_ave_&_9th_st_sw_arrivals,roosevelt_island_arrivals,n_lynn_st_&_fairfax_dr_arrivals,4th_st_&_g_st_sw_arrivals,20th_&_l_st_nw_arrivals,15th_st_&_pennsylvania_ave_nw_arrivals,woodley_park_metro_/_calvert_st_&_connecticut_ave_nw_arrivals,15th_&_p_st_nw_arrivals,reservoir_rd_&_38th_st_nw_arrivals,3000_connecticut_ave_nw_/_national_zoo_arrivals,white_house_departures,white_house_arrivals,stadium_armory_metro_arrivals,maximum_temperature,minimum_temperature,temperature,wind_chill,heat_index,precipitation,snow,snow_depth,wind_speed,wind_direction,wind_gust,visibility,cloud_cover,relative_humidity,conditions,sun_is_out
2020,Jun,15,23,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.9,68.9,68.9,NA,NA,0,0,0,8,71,NA,9.9,54.5,56.58,Partially cloudy,0
2020,Jun,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.7,67.7,67.7,NA,NA,0,0,0,8.7,62,NA,9.9,64.6,59.15,Partially cloudy,0
2020,Jun,16,1,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5,66.5,66.5,NA,NA,0,0,0,8.6,76,NA,9.9,93.7,59.81,Overcast,0
2020,Jun,16,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,65.6,65.6,NA,NA,0,0,0,9.6,58,NA,9.9,60.1,65.8,Partially cloudy,0
2020,Jun,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,65.6,65.6,NA,NA,0,0,0,12.1,58,NA,9.9,56.7,65.95,Partially cloudy,0
2020,Jun,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,64.8,64.8,NA,NA,0,0,0,8.8,30,NA,9.9,83.7,67.19,Overcast,0
2020,Jun,16,5,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,64.8,64.8,NA,NA,0,0,0,11.9,29,NA,9.9,69,65.38,Partially cloudy,0
2020,Jun,16,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7,64.7,64.7,NA,NA,0,0,0,10.7,29,NA,9.9,54,61.55,Partially cloudy,1
2020,Jun,16,7,0,2,0,0,0,0,2,0,0,1,1,1,0,1,3,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,64.8,64.8,NA,NA,0,0,0,12.1,21,NA,9.9,84.8,63.21,Overcast,1
2020,Jun,16,8,0,1,0,2,0,1,4,1,3,2,1,1,1,1,2,0,0,5,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.9,64.9,64.9,NA,NA,0,0,0,12,30,NA,9.9,84.8,62.86,Overcast,1
2020,Jun,16,9,1,2,0,4,0,0,2,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.9,64.9,64.9,NA,NA,0,0,0,12.1,41,NA,9.9,84.7,64.99,Overcast,1
2020,Jun,16,10,0,0,0,0,0,1,0,2,0,8,3,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.9,68.9,68.9,NA,NA,0,0,0,15.4,40,19.7,9.9,53.2,56.37,Partially cloudy,1
2020,Jun,16,11,0,1,0,0,0,1,0,3,5,1,3,2,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,2,2,2,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8,70.8,70.8,NA,NA,0,0,0,14.3,50,NA,9.9,69.7,51.14,Partially cloudy,1
2020,Jun,16,12,2,2,0,1,0,0,0,0,0,2,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,4,0,2,0,1,0,0,0,1,0,1,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9,72.9,72.9,NA,NA,0,0,0,16.6,43,20.8,9.9,56.1,47.56,Partially cloudy,1
2020,Jun,16,13,2,1,0,1,0,0,0,1,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,2,4,0,0,0,1,2,5,0,1,1,0,0,4,0,1,0,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,73.9,73.9,NA,NA,0,0,0,14.7,68,23,9.9,89.8,47.67,Overcast,1
2020,Jun,16,14,2,2,0,1,0,0,1,1,1,7,2,3,0,0,1,2,2,0,0,0,0,0,0,0,1,1,2,1,3,0,1,1,0,0,1,9,0,1,3,0,0,1,0,2,0,0,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,73.9,73.9,NA,NA,0,0,0,16.4,68,23,9.9,56,47.7,Partially cloudy,1
2020,Jun,16,15,1,1,0,1,0,3,0,2,3,4,5,2,1,0,0,2,0,1,0,0,1,1,0,5,0,0,0,1,0,3,1,0,0,1,0,3,1,1,2,1,0,1,0,0,3,0,0,9,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7,76.7,76.7,NA,NA,0,0,0,15.6,41,NA,9.9,54.3,43.54,Partially cloudy,1
2020,Jun,16,16,0,2,0,1,0,3,0,0,1,13,7,9,0,7,0,1,0,0,0,1,2,0,0,1,0,0,1,3,0,4,0,0,0,3,2,6,0,3,5,1,1,0,0,3,0,1,1,6,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.8,77.8,77.8,NA,NA,0,0,0,13.5,68,NA,9.9,57.7,43.19,Partially cloudy,1
2020,Jun,16,17,1,6,0,0,1,3,1,1,1,3,2,2,0,0,0,3,3,0,0,3,0,1,0,0,0,1,0,0,1,2,2,1,0,1,1,8,0,1,3,5,1,0,0,6,0,0,0,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7,76.7,76.7,NA,NA,0,0,0,17.4,61,NA,9.9,64.8,43.6,Partially cloudy,1
2020,Jun,16,18,0,1,0,0,0,1,0,5,4,13,7,4,0,1,0,2,2,0,1,0,1,0,0,0,1,0,0,0,1,5,2,1,0,1,0,19,0,0,3,1,0,0,0,3,0,0,0,8,12,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8,74.8,74.8,NA,NA,0,0,0,15.6,53,NA,9.9,54.2,46.34,Partially cloudy,1
2020,Jun,16,19,1,1,0,0,0,0,1,4,3,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,2,14,0,0,4,1,1,1,0,10,0,0,0,3,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8,73.8,73.8,NA,NA,0,0,0,15.1,87,NA,9.9,92.2,46.3,Overcast,1
2020,Jun,16,20,1,3,0,2,0,2,0,10,6,9,2,4,2,3,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,0,9,0,0,2,0,0,0,0,0,1,2,0,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.8,72.8,72.8,NA,NA,0,0,0,14.2,69,NA,9.9,63.4,46.47,Partially cloudy,1
2020,Jun,16,21,1,3,0,0,0,1,1,4,4,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,1,1,4,0,0,5,0,0,0,7,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6,71.6,71.6,NA,NA,0,0,0,10,80,NA,9.9,37,48.77,Partially cloudy,1
2020,Jun,16,22,1,0,0,2,0,2,0,0,2,4,0,1,0,0,0,0,0,0,2,1,1,1,0,0,4,0,0,0,0,0,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8,69.8,69.8,NA,NA,0,0,0,9.4,69,NA,9.9,89,55.25,Overcast,0
2020,Jun,16,23,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8,68.8,68.8,NA,NA,0,0,0,9.9,89,NA,9.9,60.1,63.56,Partially cloudy,0
2020,Jun,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.7,67.7,67.7,NA,NA,0,0,0,6.7,68,NA,9.9,90.1,70.25,Overcast,0
2020,Jun,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6,66.6,66.6,NA,NA,0,0,0,10.1,40,NA,9.9,86.6,72.68,Overcast,0
2020,Jun,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6,66.6,66.6,NA,NA,0,0,0,14.1,50,NA,9.9,58,72.76,Partially cloudy,0
2020,Jun,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7,65.7,65.7,NA,NA,0,0,0,16.1,38,NA,9.9,83.7,73.27,Overcast,0
2020,Jun,17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,64.8,64.8,NA,NA,0,0,0,11,50,NA,9.9,56.7,77.92,Partially cloudy,0
2020,Jun,17,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,64.8,64.8,NA,NA,0,0,0,10.9,40,NA,9.9,72.3,77.79,Partially cloudy,0
2020,Jun,17,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,65.6,65.6,NA,NA,0,0,0,12.1,40,NA,9.9,89.1,78.6,Overcast,1
2020,Jun,17,7,0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,4,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,65.6,65.6,NA,NA,0,0,0,13.1,31,NA,9.9,89.7,78.75,Overcast,1
2020,Jun,17,8,0,1,0,1,0,0,3,0,1,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,5,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7,65.7,65.7,NA,NA,0,0,0,13.1,39,NA,9.9,99.7,78.79,Overcast,1
2020,Jun,17,9,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,2,0,1,2,0,0,1,1,1,2,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,66.7,66.7,NA,NA,0,0,0,16.4,39,NA,9.9,99.7,79.35,Overcast,1
2020,Jun,17,10,0,0,0,2,0,0,0,0,0,0,3,2,0,0,1,1,0,2,0,0,0,0,0,1,1,0,1,2,1,1,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,67.8,67.8,NA,NA,0,0,0,16.3,49,NA,9.9,100,78.59,Overcast,1
2020,Jun,17,11,0,1,0,0,0,2,1,2,2,3,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,1,6,0,0,0,0,0,1,0,2,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8,68.8,68.8,NA,NA,0,0,0,14.3,39,NA,8.5,94.1,76.51,Overcast,1
2020,Jun,17,12,1,0,0,1,0,0,0,0,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,2,1,1,0,1,0,5,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8,69.8,69.8,NA,NA,0,0,0,15.4,39,24.2,9.9,100,76.34,Overcast,1
2020,Jun,17,13,0,1,0,1,0,0,0,0,1,7,0,4,1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,2,0,0,2,0,1,0,0,4,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6,71.6,71.6,NA,NA,0,0,0,13.4,41,NA,9.9,100,73.83,Overcast,1
2020,Jun,17,14,2,1,0,0,0,0,1,0,1,5,1,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,2,0,0,1,0,1,0,3,0,1,1,2,2,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8,70.8,70.8,NA,NA,0,0,0,14.5,50,NA,9.9,100,76.01,Overcast,1
2020,Jun,17,15,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6,71.6,71.6,NA,NA,0,0,0,17.1,42,20.8,9.9,100,77.06,Overcast,1
2020,Jun,17,16,0,1,0,0,0,0,1,1,1,8,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8,69.8,69.8,NA,NA,0.01,0,0,13.1,57,NA,3.8,93.2,82.25,"Rain, Overcast",1
2020,Jun,17,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.9,68.9,68.9,NA,NA,0.05,0,0,13.2,38,NA,8.2,76.2,89.84,"Rain, Overcast",1
2020,Jun,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.9,68.9,68.9,NA,NA,0.35,0,0,14.4,39,NA,3.7,73.6,90.19,"Rain, Partially cloudy",1
2020,Jun,17,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,NA,NA,0.17,0,0,11.2,40,NA,5.3,93.6,92.79,"Rain, Overcast",1
2020,Jun,17,20,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,NA,NA,0.06,0,0,11.4,41,NA,6.5,73.6,92.79,"Rain, Partially cloudy",1
2020,Jun,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,NA,NA,0.05,0,0,13.6,60,NA,9.9,100,92.73,"Rain, Overcast",1
2020,Jun,17,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,NA,NA,0,0,0,13.8,61,NA,9.9,100,92.7,Overcast,0
2020,Jun,17,23,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,NA,NA,0.11,0,0,13.7,71,NA,3.8,100,92.78,"Rain, Overcast",0
2020,Jun,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.9,67.9,67.9,NA,NA,0.01,0,0,10.8,69,NA,9.5,100,93.51,"Rain, Overcast",0
2020,Jun,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.9,67.9,67.9,NA,NA,0,0,0,10.2,81,NA,9.5,94.3,93.57,Overcast,0
2020,Jun,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,67.8,67.8,NA,NA,0,0,0,8,91,NA,3.7,100,93.58,Overcast,0
2020,Jun,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,67.8,67.8,NA,NA,0,0,0,7.7,70,NA,9.5,100,93.65,Overcast,0
2020,Jun,18,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,67.8,67.8,NA,NA,0,0,0,6.6,69,NA,7.1,94.5,93.63,Overcast,0
